indent,x_um,y_um,depth_nm,H_GPa,E_GPa,load_mN
8,70676.691,25495.234,60.48,9.3463,92.986,0.64703
8,70676.691,25495.234,62.27,9.4975,93.736,0.68917
8,70676.691,25495.234,64.06,9.5414,94.064,0.72747
8,70676.691,25495.234,65.85,9.5871,94.933,0.76902
8,70676.691,25495.234,67.64,9.6139,96.328,0.81326
8,70676.691,25495.234,69.43,9.5967,97.807,0.85731
8,70676.691,25495.234,71.22,9.5873,99.29,0.90294
8,70676.691,25495.234,73.01,9.6119,100.527,0.95043
8,70676.691,25495.234,74.8,9.6234,101.103,0.99574
8,70676.691,25495.234,76.59,9.6848,101.592,1.04448
8,70676.691,25495.234,78.38,9.7261,101.623,1.09123
8,70676.691,25495.234,80.17,9.7911,101.807,1.14121
8,70676.691,25495.234,81.96,9.8641,102.036,1.19319
8,70676.691,25495.234,83.75,9.8892,102.392,1.24418
8,70676.691,25495.234,85.54,9.9082,103.287,1.29903
8,70676.691,25495.234,87.33,9.9375,104.577,1.35824
8,70676.691,25495.234,89.12,9.898,105.335,1.41085
8,70676.691,25495.234,90.91,9.9256,106.609,1.47262
8,70676.691,25495.234,92.7,9.886,107.167,1.52612
8,70676.691,25495.234,94.49,9.9046,107.788,1.58573
8,70676.691,25495.234,96.28,9.9277,108.091,1.64486
8,70676.691,25495.234,98.07,9.9858,108.433,1.70864
8,70676.691,25495.234,99.85,10.023,108.457,1.76966
8,70676.691,25495.234,101.64,10.0776,108.537,1.83381
8,70676.691,25495.234,103.43,10.0309,107.727,1.88254
9,70676.691,25499.235,5.0,3.5559,235.79,0.02036
9,70676.691,25499.235,6.79,5.7315,159.496,0.03222
9,70676.691,25499.235,8.58,7.8694,154.543,0.04514
9,70676.691,25499.235,10.37,9.478,163.737,0.05874
9,70676.691,25499.235,12.16,10.9837,158.328,0.07412
9,70676.691,25499.235,13.95,12.1516,167.32,0.09304
9,70676.691,25499.235,15.74,12.5487,172.297,0.11115
9,70676.691,25499.235,17.53,13.114,183.912,0.13504
9,70676.691,25499.235,19.32,13.7017,175.199,0.15629
9,70676.691,25499.235,21.11,14.0527,173.902,0.18031
9,70676.691,25499.235,22.9,14.3656,175.89,0.2077
9,70676.691,25499.235,24.69,14.4126,177.416,0.23507
9,70676.691,25499.235,26.48,14.168,179.175,0.26166
9,70676.691,25499.235,28.27,14.3815,179.153,0.29326
9,70676.691,25499.235,30.06,14.348,176.522,0.32199
9,70676.691,25499.235,31.85,14.6336,177.564,0.35886
9,70676.691,25499.235,33.64,14.5959,178.815,0.39374
9,70676.691,25499.235,35.43,14.8092,181.88,0.43581
9,70676.691,25499.235,37.21,14.8106,180.141,0.47174
9,70676.691,25499.235,39.0,14.9063,178.604,0.51081
9,70676.691,25499.235,40.79,15.1255,178.628,0.55556
9,70676.691,25499.235,42.58,15.1107,177.658,0.59625
9,70676.691,25499.235,44.37,15.0119,176.578,0.63617
9,70676.691,25499.235,46.16,14.8139,175.169,0.67415
9,70676.691,25499.235,47.95,14.8417,177.163,0.72402
9,70676.691,25499.235,49.74,14.6979,178.151,0.76933
9,70676.691,25499.235,51.53,14.5274,179.292,0.81511
9,70676.691,25499.235,53.32,14.4658,179.819,0.86415
9,70676.691,25499.235,55.11,14.2921,178.645,0.90719
9,70676.691,25499.235,56.9,14.5381,180.366,0.97192
9,70676.691,25499.235,58.69,14.4651,179.69,1.02192
9,70676.691,25499.235,60.48,14.374,179.205,1.07258
9,70676.691,25499.235,62.27,14.2889,178.602,1.1241
9,70676.691,25499.235,64.06,14.2595,178.417,1.18003
9,70676.691,25499.235,65.85,14.2236,178.47,1.23747
9,70676.691,25499.235,67.64,14.233,179.106,1.30008
9,70676.691,25499.235,69.43,14.0946,178.527,1.3529
9,70676.691,25499.235,71.22,14.1274,179.626,1.42083
9,70676.691,25499.235,73.01,14.0344,179.261,1.47865
9,70676.691,25499.235,74.8,14.0719,179.569,1.54738
9,70676.691,25499.235,76.59,14.1016,179.473,1.61587
9,70676.691,25499.235,78.38,14.1312,179.151,1.68506
9,70676.691,25499.235,80.17,14.0909,178.572,1.7499
9,70676.691,25499.235,81.96,14.108,178.56,1.82203
9,70676.691,25499.235,83.75,14.0666,178.695,1.89191
9,70676.691,25499.235,85.54,14.0175,178.849,1.96238
9,70676.691,25499.235,87.33,13.9608,178.984,2.03335
9,70676.691,25499.235,89.12,13.778,178.051,2.08982
9,70676.691,25499.235,90.91,13.7886,178.411,2.16924
9,70676.691,25499.235,92.7,13.8228,178.508,2.25103
9,70676.691,25499.235,94.49,13.8016,177.876,2.32558
9,70676.691,25499.235,96.28,13.8079,177.186,2.40358
9,70676.691,25499.235,98.07,13.8167,176.655,2.48371
9,70676.691,25499.235,99.85,13.8331,176.193,2.56638
9,70676.691,25499.235,101.64,13.5018,171.721,2.58983
10,70676.167,25501.759,5.0,1.9974,87.549,0.01164
10,70676.167,25501.759,6.79,3.6775,143.917,0.02081
10,70676.167,25501.759,8.58,5.0411,128.344,0.02988
10,70676.167,25501.759,10.37,6.3338,118.047,0.04025
10,70676.167,25501.759,12.16,7.5378,123.45,0.05334
10,70676.167,25501.759,13.95,8.491,121.113,0.06679
10,70676.167,25501.759,15.74,9.476,119.941,0.08263
10,70676.167,25501.759,17.53,10.1639,124.464,0.10082
10,70676.167,25501.759,19.32,10.7339,123.696,0.11899
10,70676.167,25501.759,21.11,11.0776,123.861,0.13807
10,70676.167,25501.759,22.9,11.6775,122.854,0.15998
10,70676.167,25501.759,24.69,12.0611,118.505,0.17966
10,70676.167,25501.759,26.48,12.2913,115.742,0.20026
10,70676.167,25501.759,28.27,12.4937,114.817,0.22333
10,70676.167,25501.759,30.06,12.5427,114.601,0.24721
10,70676.167,25501.759,31.85,12.5676,114.888,0.27268
10,70676.167,25501.759,33.64,12.4744,113.614,0.29613
10,70676.167,25501.759,35.43,12.3797,111.967,0.31966
10,70676.167,25501.759,37.21,12.3983,111.156,0.3464
10,70676.167,25501.759,39.0,12.2214,110.104,0.37111
10,70676.167,25501.759,40.79,12.2396,109.658,0.40011
10,70676.167,25501.759,42.58,12.1578,108.25,0.4266
10,70676.167,25501.759,44.37,12.149,106.777,0.45457
10,70676.167,25501.759,46.16,12.1112,105.594,0.48324
10,70676.167,25501.759,47.95,11.9313,104.735,0.51079
10,70676.167,25501.759,49.74,11.8251,105.149,0.54349
10,70676.167,25501.759,51.53,11.6061,105.323,0.5739
10,70676.167,25501.759,53.32,11.4506,105.955,0.60743
10,70676.167,25501.759,55.11,11.3073,106.307,0.64104
10,70676.167,25501.759,56.9,11.1649,106.454,0.6746
10,70676.167,25501.759,58.69,11.1112,106.876,0.71219
10,70676.167,25501.759,60.48,11.1642,107.665,0.75532
10,70676.167,25501.759,62.27,11.1089,107.989,0.79457
10,70676.167,25501.759,64.06,11.126,109.783,0.8427
10,70676.167,25501.759,65.85,11.0755,112.367,0.8927
10,70676.167,25501.759,67.64,10.9459,115.512,0.94269
10,70676.167,25501.759,69.43,10.8908,120.019,1.00186
10,70676.167,25501.759,71.22,10.8688,124.233,1.06288
10,70676.167,25501.759,73.01,10.8861,127.371,1.12365
10,70676.167,25501.759,74.8,10.8653,129.336,1.17959
10,70676.167,25501.759,76.59,10.9265,130.81,1.24009
10,70676.167,25501.759,78.38,10.9988,131.71,1.30085
10,70676.167,25501.759,80.17,11.0849,132.268,1.36285
10,70676.167,25501.759,81.96,11.1628,132.603,1.42499
10,70676.167,25501.759,83.75,11.2413,132.755,1.48792
10,70676.167,25501.759,85.54,11.444,131.31,1.55367
10,70676.167,25501.759,87.33,11.5041,131.505,1.61848
10,70676.167,25501.759,89.12,11.5534,131.801,1.68449
10,70676.167,25501.759,90.91,11.5757,131.859,1.7485
10,70676.167,25501.759,92.7,11.6372,131.767,1.81607
10,70676.167,25501.759,94.49,11.6807,131.529,1.88266
10,70676.167,25501.759,96.28,11.7581,131.444,1.95439
10,70676.167,25501.759,98.07,11.8193,131.324,2.02587
10,70676.167,25501.759,99.85,11.8722,131.305,2.09865
11,70676.167,25497.758,5.0,3.5326,182.45,0.02046
11,70676.167,25497.758,6.79,5.5913,144.515,0.03146
11,70676.167,25497.758,8.58,7.6447,145.234,0.04373
11,70676.167,25497.758,10.37,9.6067,144.262,0.05792
11,70676.167,25497.758,12.16,11.5598,145.093,0.07489
11,70676.167,25497.758,13.95,13.2851,157.422,0.09626
11,70676.167,25497.758,15.74,13.8405,169.26,0.11688
11,70676.167,25497.758,17.53,14.1829,180.064,0.14008
11,70676.167,25497.758,19.32,15.4342,178.23,0.16758
11,70676.167,25497.758,21.11,15.6217,177.529,0.19201
11,70676.167,25497.758,22.9,15.6326,178.104,0.21793
11,70676.167,25497.758,24.69,15.9257,184.503,0.25139
11,70676.167,25497.758,26.48,15.634,186.947,0.28018
11,70676.167,25497.758,28.27,15.8755,186.555,0.31371
11,70676.167,25497.758,30.06,16.2335,186.424,0.35072
11,70676.167,25497.758,31.85,16.3258,192.125,0.39209
11,70676.167,25497.758,33.64,16.3616,201.967,0.43906
11,70676.167,25497.758,35.43,16.1455,203.199,0.47681
11,70676.167,25497.758,37.21,16.4578,203.301,0.52349
11,70676.167,25497.758,39.0,16.5347,200.927,0.56558
11,70676.167,25497.758,40.79,16.514,199.202,0.60795
11,70676.167,25497.758,42.58,16.4929,199.044,0.65366
11,70676.167,25497.758,44.37,16.5345,198.582,0.70178
11,70676.167,25497.758,46.16,16.6542,197.552,0.75246
11,70676.167,25497.758,47.95,16.4003,194.999,0.79304
11,70676.167,25497.758,49.74,16.2817,193.661,0.83954
11,70676.167,25497.758,51.53,16.3592,194.141,0.89588
11,70676.167,25497.758,53.32,16.2075,193.04,0.94406
11,70676.167,25497.758,55.11,16.185,193.077,0.99949
11,70676.167,25497.758,56.9,16.2532,193.243,1.05977
11,70676.167,25497.758,58.69,16.1067,192.415,1.11181
11,70676.167,25497.758,60.48,16.1249,192.692,1.1736
11,70676.167,25497.758,62.27,16.154,192.96,1.23741
11,70676.167,25497.758,64.06,16.0963,193.172,1.29916
11,70676.167,25497.758,65.85,16.0464,193.823,1.36381
11,70676.167,25497.758,67.64,15.801,193.263,1.41706
11,70676.167,25497.758,69.43,15.725,194.191,1.48344
11,70676.167,25497.758,71.22,15.6237,194.691,1.54847
11,70676.167,25497.758,73.01,15.5751,194.913,1.61658
11,70676.167,25497.758,74.8,15.4555,193.917,1.67779
11,70676.167,25497.758,76.59,15.3763,192.66,1.74111
11,70676.167,25497.758,78.38,15.3535,191.217,1.80809
11,70676.167,25497.758,80.17,15.3297,189.76,1.87581
11,70676.167,25497.758,81.96,15.2506,187.836,1.93872
11,70676.167,25497.758,83.75,15.243,186.771,2.01072
11,70676.167,25497.758,85.54,15.1825,186.124,2.08176
11,70676.167,25497.758,87.33,15.1127,185.962,2.1551
11,70676.167,25497.758,89.12,15.0283,185.904,2.2288
11,70676.167,25497.758,90.91,14.8899,185.506,2.29719
11,70676.167,25497.758,92.7,14.8162,185.708,2.37461
11,70676.167,25497.758,94.49,14.6974,185.282,2.44571
11,70676.167,25497.758,96.28,14.6868,185.385,2.53035
11,70676.167,25497.758,98.07,14.5856,184.744,2.60342
11,70676.167,25497.758,99.85,14.5792,184.625,2.68957
11,70676.167,25497.758,101.64,14.3247,180.404,2.72712
12,70676.167,25493.758,5.0,1.806,51.93,0.01115
12,70676.167,25493.758,6.79,3.1002,85.108,0.01743
12,70676.167,25493.758,8.58,4.1821,85.412,0.02425
12,70676.167,25493.758,10.37,5.2505,76.804,0.03188
12,70676.167,25493.758,12.16,6.1316,75.688,0.04027
12,70676.167,25493.758,13.95,7.063,73.508,0.04997
12,70676.167,25493.758,15.74,7.9247,71.854,0.06055
12,70676.167,25493.758,17.53,8.411,76.57,0.07375
12,70676.167,25493.758,19.32,8.5427,81.963,0.08797
12,70676.167,25493.758,21.11,8.7039,83.235,0.10191
12,70676.167,25493.758,22.9,9.0453,82.375,0.1168
12,70676.167,25493.758,24.69,9.2858,81.593,0.13224
12,70676.167,25493.758,26.48,9.4317,81.66,0.14891
12,70676.167,25493.758,28.27,9.5286,82.371,0.16708
12,70676.167,25493.758,30.06,9.5833,83.342,0.18643
12,70676.167,25493.758,31.85,9.5136,82.865,0.20395
12,70676.167,25493.758,33.64,9.7548,83.231,0.22634
12,70676.167,25493.758,35.43,9.6896,83.333,0.24648
12,70676.167,25493.758,37.21,9.6235,84.56,0.26931
12,70676.167,25493.758,39.0,9.4931,85.152,0.29111
12,70676.167,25493.758,40.79,9.506,85.691,0.31554
12,70676.167,25493.758,42.58,9.5887,86.041,0.34169
12,70676.167,25493.758,44.37,9.6888,86.537,0.36958
12,70676.167,25493.758,46.16,9.658,87.433,0.3973
12,70676.167,25493.758,47.95,9.5714,88.618,0.42561
12,70676.167,25493.758,49.74,9.5094,90.178,0.45626
12,70676.167,25493.758,51.53,9.5888,92.508,0.49329
12,70676.167,25493.758,53.32,9.5168,94.169,0.52627
12,70676.167,25493.758,55.11,9.4803,95.752,0.56098
12,70676.167,25493.758,56.9,9.4616,96.914,0.59612
12,70676.167,25493.758,58.69,9.5474,98.004,0.63558
12,70676.167,25493.758,60.48,9.5489,97.848,0.6697
12,70676.167,25493.758,62.27,9.5892,97.371,0.70495
12,70676.167,25493.758,64.06,9.7599,97.04,0.74642
12,70676.167,25493.758,65.85,9.8622,96.405,0.78527
12,70676.167,25493.758,67.64,9.8834,96.091,0.82318
12,70676.167,25493.758,69.43,9.9446,96.931,0.86856
12,70676.167,25493.758,71.22,9.8869,97.716,0.90986
12,70676.167,25493.758,73.01,9.8869,99.417,0.95892
12,70676.167,25493.758,74.8,9.8476,100.964,1.00662
12,70676.167,25493.758,76.59,9.8184,102.459,1.05575
12,70676.167,25493.758,78.38,9.8597,104.158,1.11105
12,70676.167,25493.758,80.17,9.8422,105.01,1.16028
12,70676.167,25493.758,81.96,9.8633,105.702,1.21224
12,70676.167,25493.758,83.75,9.8989,106.349,1.26618
12,70676.167,25493.758,85.54,9.9253,106.703,1.31925
12,70676.167,25493.758,87.33,10.0042,107.395,1.37916
12,70676.167,25493.758,89.12,10.0263,107.775,1.43468
12,70676.167,25493.758,90.91,10.0323,108.238,1.49069
12,70676.167,25493.758,92.7,10.0291,108.809,1.54775
12,70676.167,25493.758,94.49,10.0395,109.58,1.6084
12,70676.167,25493.758,96.28,10.0555,110.315,1.67063
12,70676.167,25493.758,98.07,10.0611,110.853,1.73188
12,70676.167,25493.758,99.85,10.0738,111.149,1.79323
12,70676.167,25493.758,101.64,10.0863,104.219,1.80161
13,70676.167,25489.233,5.0,3.7751,155.635,0.02227
13,70676.167,25489.233,6.79,5.8869,139.294,0.03321
13,70676.167,25489.233,8.58,8.0421,142.327,0.04571
13,70676.167,25489.233,10.37,10.3231,161.993,0.06264
13,70676.167,25489.233,12.16,11.9539,149.235,0.07721
13,70676.167,25489.233,13.95,12.9929,154.922,0.09446
13,70676.167,25489.233,15.74,13.645,161.321,0.11386
13,70676.167,25489.233,17.53,14.3329,166.704,0.13666
13,70676.167,25489.233,19.32,14.1246,176.014,0.15918
13,70676.167,25489.233,21.11,14.4335,175.658,0.18361
13,70676.167,25489.233,22.9,14.9324,177.361,0.21262
13,70676.167,25489.233,24.69,14.7701,180.187,0.23959
13,70676.167,25489.233,26.48,14.9419,186.83,0.27367
13,70676.167,25489.233,28.27,14.7767,191.802,0.30576
13,70676.167,25489.233,30.06,14.8675,192.037,0.33943
13,70676.167,25489.233,31.85,15.1296,189.404,0.37491
13,70676.167,25489.233,33.64,15.2157,189.06,0.41162
13,70676.167,25489.233,35.43,15.0863,190.123,0.44803
13,70676.167,25489.233,37.21,15.0027,189.694,0.48502
13,70676.167,25489.233,39.0,15.1193,186.46,0.52373
13,70676.167,25489.233,40.79,15.0848,182.482,0.55972
13,70676.167,25489.233,42.58,15.1063,180.613,0.60027
13,70676.167,25489.233,44.37,15.1181,180.77,0.64474
13,70676.167,25489.233,46.16,15.1211,180.272,0.68947
13,70676.167,25489.233,47.95,15.075,179.336,0.73359
13,70676.167,25489.233,49.74,14.9759,178.214,0.77702
13,70676.167,25489.233,51.53,14.8879,177.927,0.82319
13,70676.167,25489.233,53.32,14.8301,178.039,0.87212
13,70676.167,25489.233,55.11,14.7212,177.144,0.91846
13,70676.167,25489.233,56.9,14.6977,176.178,0.96839
13,70676.167,25489.233,58.69,14.6594,175.216,1.01885
13,70676.167,25489.233,60.48,14.5542,174.264,1.06777
13,70676.167,25489.233,62.27,14.5847,174.99,1.12726
13,70676.167,25489.233,64.06,14.4355,175.141,1.17915
13,70676.167,25489.233,65.85,14.3817,176.742,1.24017
13,70676.167,25489.233,67.64,14.2762,177.573,1.29784
13,70676.167,25489.233,69.43,14.1686,178.398,1.3564
13,70676.167,25489.233,71.22,14.0963,178.89,1.41686
13,70676.167,25489.233,73.01,14.0551,178.664,1.47795
13,70676.167,25489.233,74.8,14.0238,177.626,1.53802
13,70676.167,25489.233,76.59,13.9877,176.079,1.5969
13,70676.167,25489.233,78.38,14.0835,175.046,1.66688
13,70676.167,25489.233,80.17,14.1056,173.618,1.73183
13,70676.167,25489.233,81.96,14.1027,172.642,1.79785
13,70676.167,25489.233,83.75,14.089,172.393,1.86726
13,70676.167,25489.233,85.54,13.9992,172.217,1.93252
13,70676.167,25489.233,87.33,14.0023,172.868,2.00948
13,70676.167,25489.233,89.12,13.9174,172.908,2.07801
13,70676.167,25489.233,90.91,13.8783,173.199,2.15245
13,70676.167,25489.233,92.7,13.7967,173.209,2.2229
13,70676.167,25489.233,94.49,13.7282,173.317,2.29587
13,70676.167,25489.233,96.28,13.7076,173.716,2.37584
13,70676.167,25489.233,98.07,13.6698,174.043,2.45507
13,70676.167,25489.233,99.85,13.6945,174.996,2.54543
14,70676.167,25485.233,5.0,2.785,140.335,0.01612
14,70676.167,25485.233,6.79,4.9013,180.431,0.02765
14,70676.167,25485.233,8.58,6.7426,156.724,0.03943
14,70676.167,25485.233,10.37,8.3365,150.957,0.05233
14,70676.167,25485.233,12.16,9.7837,150.91,0.06755
14,70676.167,25485.233,13.95,10.713,163.512,0.08524
14,70676.167,25485.233,15.74,11.3729,162.437,0.10266
14,70676.167,25485.233,17.53,11.7149,160.5,0.12042
14,70676.167,25485.233,19.32,12.012,166.541,0.14244
14,70676.167,25485.233,21.11,12.0167,169.106,0.16365
14,70676.167,25485.233,22.9,12.1411,160.975,0.18317
14,70676.167,25485.233,24.69,12.3344,155.377,0.20511
14,70676.167,25485.233,26.48,12.5503,153.863,0.23064
14,70676.167,25485.233,28.27,12.3203,152.276,0.25291
14,70676.167,25485.233,30.06,12.0971,154.322,0.2785
14,70676.167,25485.233,31.85,11.9239,153.357,0.30332
14,70676.167,25485.233,33.64,11.9034,149.702,0.32876
14,70676.167,25485.233,35.43,11.9687,146.445,0.35645
14,70676.167,25485.233,37.21,11.9399,144.192,0.38438
14,70676.167,25485.233,39.0,11.8546,141.715,0.41169
14,70676.167,25485.233,40.79,11.8145,137.832,0.43843
14,70676.167,25485.233,42.58,11.7172,134.57,0.46503
14,70676.167,25485.233,44.37,11.7397,132.267,0.49588
14,70676.167,25485.233,46.16,11.7066,130.532,0.52704
14,70676.167,25485.233,47.95,11.5336,128.519,0.55485
14,70676.167,25485.233,49.74,11.3953,126.97,0.58451
14,70676.167,25485.233,51.53,11.258,125.795,0.61522
14,70676.167,25485.233,53.32,11.0977,124.359,0.64495
14,70676.167,25485.233,55.11,11.0382,123.475,0.67926
14,70676.167,25485.233,56.9,10.8873,121.976,0.70954
14,70676.167,25485.233,58.69,10.7377,120.321,0.73948
14,70676.167,25485.233,60.48,10.683,119.082,0.77411
14,70676.167,25485.233,62.27,10.5708,117.378,0.80548
14,70676.167,25485.233,64.06,10.5041,115.846,0.83932
14,70676.167,25485.233,65.85,10.3699,114.217,0.87007
14,70676.167,25485.233,67.64,10.2778,112.925,0.90384
14,70676.167,25485.233,69.43,10.1365,111.703,0.93563
14,70676.167,25485.233,71.22,10.046,111.002,0.97185
14,70676.167,25485.233,73.01,9.8574,109.971,1.00181
14,70676.167,25485.233,74.8,9.7135,109.343,1.0356
14,70676.167,25485.233,76.59,9.6098,108.862,1.07228
14,70676.167,25485.233,78.38,9.4597,107.984,1.10455
14,70676.167,25485.233,80.17,9.3616,107.41,1.14137
14,70676.167,25485.233,81.96,9.2587,106.814,1.17785
14,70676.167,25485.233,83.75,9.1659,106.298,1.21555
14,70676.167,25485.233,85.54,9.0752,105.875,1.25402
14,70676.167,25485.233,87.33,8.9404,105.374,1.28878
14,70676.167,25485.233,89.12,8.8497,105.481,1.33011
14,70676.167,25485.233,90.91,8.7322,105.566,1.36923
14,70676.167,25485.233,92.7,8.6261,105.965,1.41106
14,70676.167,25485.233,94.49,8.55,106.706,1.45775
14,70676.167,25485.233,96.28,8.4361,107.094,1.49905
14,70676.167,25485.233,98.07,8.3371,107.602,1.54258
14,70676.167,25485.233,99.85,8.2382,107.992,1.58551
14,70676.167,25485.233,101.64,8.0585,107.055,1.61143
14,70676.167,25485.233,103.43,7.7507,104.624,1.61212
15,70676.167,25481.232,8.58,1.9689,83.945,0.01241
15,70676.167,25481.232,10.37,2.5224,112.756,0.01863
15,70676.167,25481.232,12.16,3.099,110.433,0.02626
15,70676.167,25481.232,13.95,3.5803,94.236,0.03388
15,70676.167,25481.232,15.74,3.9706,88.518,0.04235
15,70676.167,25481.232,17.53,4.2891,85.894,0.05165
15,70676.167,25481.232,19.32,4.8186,75.573,0.06186
15,70676.167,25481.232,21.11,5.3246,69.635,0.07285
15,70676.167,25481.232,22.9,5.6671,68.969,0.08521
15,70676.167,25481.232,24.69,5.8747,71.018,0.09908
15,70676.167,25481.232,26.48,5.966,72.469,0.11274
15,70676.167,25481.232,28.27,6.2853,71.915,0.12849
15,70676.167,25481.232,30.06,6.5308,70.58,0.14371
15,70676.167,25481.232,31.85,6.7609,70.551,0.16089
15,70676.167,25481.232,33.64,6.8706,72.002,0.1794
15,70676.167,25481.232,35.43,6.9269,73.87,0.19889
15,70676.167,25481.232,37.21,7.0189,74.596,0.21859
15,70676.167,25481.232,39.0,7.1371,74.337,0.23833
15,70676.167,25481.232,40.79,7.2666,74.796,0.26032
15,70676.167,25481.232,42.58,7.2993,75.598,0.28223
15,70676.167,25481.232,44.37,7.4103,76.582,0.30706
15,70676.167,25481.232,46.16,7.5513,77.187,0.33303
15,70676.167,25481.232,47.95,7.608,77.453,0.35758
15,70676.167,25481.232,49.74,7.7037,78.212,0.38519
15,70676.167,25481.232,51.53,7.7776,79.127,0.41382
15,70676.167,25481.232,53.32,7.7728,79.474,0.44001
15,70676.167,25481.232,55.11,7.876,80.273,0.47144
15,70676.167,25481.232,56.9,7.9353,80.038,0.49977
15,70676.167,25481.232,58.69,7.9466,80.517,0.5296
15,70676.167,25481.232,60.48,8.0031,80.818,0.56134
15,70676.167,25481.232,62.27,8.0492,81.179,0.59392
15,70676.167,25481.232,64.06,8.0592,81.638,0.62651
15,70676.167,25481.232,65.85,8.0617,82.103,0.65975
15,70676.167,25481.232,67.64,8.0787,82.773,0.6953
15,70676.167,25481.232,69.43,8.0418,83.105,0.72806
15,70676.167,25481.232,71.22,8.0586,83.695,0.76516
15,70676.167,25481.232,73.01,8.0573,84.114,0.80162
15,70676.167,25481.232,74.8,8.0495,84.507,0.8385
15,70676.167,25481.232,76.59,8.0658,85.057,0.87829
15,70676.167,25481.232,78.38,8.1044,86.001,0.92231
15,70676.167,25481.232,80.17,8.0677,86.613,0.96133
15,70676.167,25481.232,81.96,8.0652,87.665,1.00555
15,70676.167,25481.232,83.75,8.0691,89.004,1.05275
15,70676.167,25481.232,85.54,8.1001,90.722,1.10507
15,70676.167,25481.232,87.33,8.0894,91.947,1.15302
15,70676.167,25481.232,89.12,8.12,93.531,1.20732
15,70676.167,25481.232,90.91,8.1291,94.809,1.25955
15,70676.167,25481.232,92.7,8.136,95.838,1.31143
15,70676.167,25481.232,94.49,8.1599,96.853,1.36598
15,70676.167,25481.232,96.28,8.1774,97.71,1.42029
15,70676.167,25481.232,98.07,8.2107,98.63,1.47776
15,70676.167,25481.232,99.85,8.2396,99.347,1.53486
15,70676.167,25481.232,101.64,8.2876,99.962,1.59466
16,70676.167,25477.232,5.0,3.1403,186.635,0.01804
16,70676.167,25477.232,6.79,5.0001,165.476,0.02815
16,70676.167,25477.232,8.58,6.7609,141.145,0.03909
16,70676.167,25477.232,10.37,8.4845,133.158,0.05177
16,70676.167,25477.232,12.16,9.6372,129.954,0.06415
16,70676.167,25477.232,13.95,10.6638,132.317,0.07933
16,70676.167,25477.232,15.74,11.2066,136.521,0.09559
16,70676.167,25477.232,17.53,11.9249,132.57,0.11278
16,70676.167,25477.232,19.32,12.3396,129.869,0.13049
